3500,823,2.1189
3500,873,2.0972
3500,923,2.074
3500,973,2.0527
3500,1023,2.0301
4000,823,2.1034
4000,873,2.0757
4000,923,2.0609
4000,973,2.0425
4000,1023,2.0234
5000,823,2.0831
5000,873,2.0609
5000,923,2.0467
5000,973,2.0165
5000,1023,1.9921
6000,823,2.0656
6000,873,2.0484
6000,923,2.0232
6000,973,2.0033
6000,1023,1.9744
6500,823,2.0653
6500,873,2.0436
6500,923,2.0241
6500,973,1.9907
6500,1023,1.9579
