450,920 ,8.3
450,970,6.65
450,1020,4.15
450,1070,2.9
450,1120,2.4
500,920 ,9.45
500,970,7.1
500,1020,5.15
500,1070,3.95
500,1120,3.65
600,920 ,10.15
600,970,7.1
600,1020,5.76
600,1070,4.1
600,1120,3.98
